"","YEAR","MONTH_NAME","EVENT_TYPE","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","EPISODE_ID","EVENT_ID","STATE","STATE_FIPS","CZ_TYPE","CZ_FIPS","CZ_NAME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","MAGNITUDE"
"1387",2005,"September","Hurricane (Typhoon)",200509,23,1200,200509,24,1800,1198928,5475129,"LOUISIANA",22,"Z",29,"AVOYELLES",0,0,0,0,"1M","",NA
"1388",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475363,"GEORGIA",13,"Z",48,"NEWTON",0,0,0,0,"","",NA
"1389",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475364,"GEORGIA",13,"Z",33,"NORTH FULTON",0,0,0,0,"","",NA
"1390",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475365,"GEORGIA",13,"Z",37,"OCONEE",0,0,0,0,"","",NA
"1391",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475366,"GEORGIA",13,"Z",38,"OGLETHORPE",0,0,0,0,"","",NA
"1392",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475367,"GEORGIA",13,"Z",31,"PAULDING",0,0,0,0,"","",NA
"1393",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475368,"GEORGIA",13,"Z",94,"PEACH",0,0,0,0,"","",NA
"1394",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475369,"GEORGIA",13,"Z",13,"PICKENS",0,0,0,0,"","",NA
"1395",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475370,"GEORGIA",13,"Z",68,"PIKE",0,0,0,0,"","",NA
"1396",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475371,"GEORGIA",13,"Z",30,"POLK",0,0,0,0,"","",NA
"1397",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475372,"GEORGIA",13,"Z",107,"PULASKI",0,0,0,0,"","",NA
"1398",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475373,"GEORGIA",13,"Z",60,"PUTNAM",0,0,0,0,"","",NA
"1399",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475374,"GEORGIA",13,"Z",46,"ROCKDALE",0,0,0,0,"","",NA
"1400",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475359,"GEORGIA",13,"Z",112,"MONTGOMERY",0,0,0,0,"","",NA
"1401",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475360,"GEORGIA",13,"Z",49,"MORGAN",0,0,0,0,"","",NA
"1402",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475361,"GEORGIA",13,"Z",5,"MURRAY",0,0,0,0,"","",NA
"1403",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475362,"GEORGIA",13,"Z",89,"MUSCOGEE",0,0,0,0,"","",NA
"1404",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475375,"GEORGIA",13,"Z",92,"SCHLEY",0,0,0,0,"","",NA
"1405",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475376,"GEORGIA",13,"Z",44,"SOUTH FULTON",0,0,0,0,"","",NA
"1406",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475377,"GEORGIA",13,"Z",56,"SPALDING",0,0,0,0,"","",NA
"1407",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475378,"GEORGIA",13,"Z",102,"STEWART",0,0,0,0,"","",NA
"1408",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475379,"GEORGIA",13,"Z",104,"SUMTER",0,0,0,0,"","",NA
"1409",2005,"September","Hurricane (Typhoon)",200509,23,1200,200509,24,1800,1198928,5475140,"LOUISIANA",22,"Z",54,"ST. MARY",0,0,0,0,"11M","",NA
"1410",2005,"September","Hurricane (Typhoon)",200509,23,1200,200509,24,1800,1198929,5475145,"TEXAS",48,"Z",181,"JASPER",0,0,1,0,"200M","",NA
"1411",2005,"August","Hurricane (Typhoon)",200508,31,400,200508,31,2359,1198871,5474198,"GUAM",98,"Z",5,"NORTHERN MARIANAS",0,0,0,0,"1.8M","700K",NA
"1412",2005,"August","Hurricane (Typhoon)",200508,31,800,200508,31,2359,1198871,5474199,"GUAM",98,"Z",6,"GUAM",0,0,0,0,"5K","0K",NA
"1413",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5475380,"GEORGIA",13,"Z",79,"TALBOT",0,0,0,0,"","",NA
"1414",2005,"September","Hurricane (Typhoon)",200509,23,1200,200509,24,1800,1198928,5475135,"LOUISIANA",22,"Z",42,"JEFFERSON DAVIS",0,0,0,0,"4M","",NA
"1415",2005,"September","Hurricane (Typhoon)",200509,23,1200,200509,24,1800,1198929,5475146,"TEXAS",48,"Z",215,"JEFFERSON",0,0,0,0,"1.25B","",NA
"1416",2005,"September","Hurricane (Typhoon)",200509,23,1200,200509,24,1800,1198929,5475147,"TEXAS",48,"Z",182,"NEWTON",0,0,0,0,"80M","",NA
"1417",2005,"July","Hurricane (Typhoon)",200507,8,2000,200507,9,2200,1198862,5474033,"FLORIDA",12,"Z",76,"MONROE/UPPER KEYS",0,0,0,0,"100K","",NA
"1418",2005,"July","Hurricane (Typhoon)",200507,8,2000,200507,9,2200,1198862,5474034,"FLORIDA",12,"Z",78,"MONROE/LOWER KEYS",0,0,1,0,"250K","",NA
"1419",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475622,"LOUISIANA",22,"Z",62,"ORLEANS",0,0,638,0,"3.56B","",NA
"1420",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475623,"LOUISIANA",22,"Z",34,"POINTE COUPEE",0,0,0,0,"1.7M","",NA
"1421",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475624,"LOUISIANA",22,"Z",60,"ST. CHARLES",0,0,0,0,"169M","",NA
"1422",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475625,"LOUISIANA",22,"Z",37,"ST. HELENA",0,0,0,0,"8.4M","",NA
"1423",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475626,"LOUISIANA",22,"Z",57,"ST. JAMES",0,0,0,0,"8.4M","",NA
"1424",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475628,"LOUISIANA",22,"Z",40,"ST. TAMMANY",0,0,2,0,"2.54B","",NA
"1425",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475629,"LOUISIANA",22,"Z",38,"TANGIPAHOA",0,0,0,0,"84.7M","",NA
"1426",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475630,"LOUISIANA",22,"Z",61,"UPPER JEFFERSON",0,0,0,0,"850M","",NA
"1427",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475631,"LOUISIANA",22,"Z",59,"UPPER LAFOURCHE",0,0,0,0,"42.5M","",NA
"1428",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475632,"LOUISIANA",22,"Z",63,"UPPER PLAQUEMINES",0,0,0,0,"1.52B","",NA
"1429",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475633,"LOUISIANA",22,"Z",64,"UPPER ST. BERNARD",0,0,0,0,"1.78B","",NA
"1430",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475634,"LOUISIANA",22,"Z",65,"UPPER TERREBONNE",0,0,0,0,"42.5M","",NA
"1431",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475635,"LOUISIANA",22,"Z",39,"WASHINGTON",0,0,2,0,"1.86B","",NA
"1432",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475636,"LOUISIANA",22,"Z",47,"WEST BATON ROUGE",0,0,0,0,"1.7M","",NA
"1433",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475637,"LOUISIANA",22,"Z",35,"WEST FELICIANA",0,0,0,0,"1.7M","",NA
"1434",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198566,5475638,"MISSISSIPPI",28,"Z",69,"AMITE",0,0,0,0,"73M","",NA
"1435",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475617,"LOUISIANA",22,"Z",68,"LOWER JEFFERSON",0,0,27,0,"850M","",NA
"1436",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475618,"LOUISIANA",22,"Z",67,"LOWER LAFOURCHE",0,0,0,0,"42.5M","",NA
"1437",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475619,"LOUISIANA",22,"Z",69,"LOWER PLAQUEMINES",0,0,2,0,"1.52B","",NA
"1438",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475620,"LOUISIANA",22,"Z",70,"LOWER ST. BERNARD",0,0,140,0,"1.78B","",NA
"1439",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475621,"LOUISIANA",22,"Z",66,"LOWER TERREBONNE",0,0,0,0,"42.5M","",NA
"1440",2005,"August","Hurricane (Typhoon)",200508,28,1100,200508,29,1700,1198565,5475627,"LOUISIANA",22,"Z",58,"ST. JOHN THE BAPTIST",0,0,1,0,"169.5M","",NA
"1441",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467675,"GEORGIA",13,"Z",34,"GWINNETT",0,0,0,0,"","",NA
"1442",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467676,"GEORGIA",13,"Z",23,"HALL",0,0,0,0,"","",NA
"1443",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467677,"GEORGIA",13,"Z",61,"HANCOCK",0,0,0,0,"","",NA
"1444",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467695,"GEORGIA",13,"Z",15,"LUMPKIN",0,0,0,0,"","",NA
"1445",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467696,"GEORGIA",13,"Z",93,"MACON",0,0,0,0,"","",NA
"1446",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197145,5469599,"ALABAMA",1,"Z",63,"LOWER MOBILE",0,0,0,0,"1B","",NA
"1447",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197145,5469600,"ALABAMA",1,"Z",61,"UPPER MOBILE",0,0,0,0,"","",NA
"1448",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197145,5469601,"ALABAMA",1,"Z",64,"LOWER BALDWIN",0,0,0,0,"","",NA
"1449",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197145,5469602,"ALABAMA",1,"Z",62,"UPPER BALDWIN",0,0,0,0,"","",NA
"1450",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197145,5469603,"ALABAMA",1,"Z",52,"WASHINGTON",0,0,0,0,"","",NA
"1451",2005,"August","Hurricane (Typhoon)",200508,29,800,200508,29,2330,1198432,5472221,"MISSISSIPPI",28,"Z",27,"CARROLL",0,0,0,0,"1M","15M",NA
"1452",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197145,5469604,"ALABAMA",1,"Z",51,"CHOCTAW",0,0,0,0,"","",NA
"1453",2005,"August","Hurricane (Typhoon)",200508,29,800,200508,29,2330,1198432,5472249,"MISSISSIPPI",28,"Z",28,"MONTGOMERY",1,0,0,0,"10M","50M",NA
"1454",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197146,5469605,"MISSISSIPPI",28,"Z",78,"STONE",0,0,0,0,"250M","",NA
"1455",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468274,"GEORGIA",13,"Z",80,"TAYLOR",0,0,0,0,"","",NA
"1456",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468275,"GEORGIA",13,"Z",110,"TELFAIR",0,0,0,0,"","",NA
"1457",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468276,"GEORGIA",13,"Z",113,"TOOMBS",0,0,0,0,"","",NA
"1458",2005,"August","Hurricane (Typhoon)",200508,29,800,200508,29,2330,1198432,5472248,"MISSISSIPPI",28,"Z",72,"MARION",0,0,0,0,"300M","65M",NA
"1459",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197146,5469607,"MISSISSIPPI",28,"Z",79,"GEORGE",0,0,0,0,"","",NA
"1460",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197146,5469608,"MISSISSIPPI",28,"Z",76,"GREENE",0,0,0,0,"","",NA
"1461",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197146,5469609,"MISSISSIPPI",28,"Z",67,"WAYNE",0,0,0,0,"","",NA
"1462",2005,"August","Hurricane (Typhoon)",200508,27,1500,200508,29,2100,1197146,5469606,"MISSISSIPPI",28,"Z",75,"PERRY",0,0,0,0,"","",NA
"1463",2005,"August","Hurricane (Typhoon)",200508,29,600,200508,29,900,1197288,5469791,"LOUISIANA",22,"Z",45,"UPPER ST. MARTIN",0,0,0,0,"10K","",NA
"1464",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467697,"GEORGIA",13,"Z",27,"MADISON",0,0,0,0,"","",NA
"1465",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467698,"GEORGIA",13,"Z",91,"MARION",0,0,0,0,"","",NA
"1466",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467699,"GEORGIA",13,"Z",67,"MERIWETHER",0,0,0,0,"","",NA
"1467",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467700,"GEORGIA",13,"Z",71,"MONROE",0,0,0,0,"","",NA
"1468",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467701,"GEORGIA",13,"Z",112,"MONTGOMERY",0,0,0,0,"","",NA
"1469",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467702,"GEORGIA",13,"Z",49,"MORGAN",0,0,0,0,"","",NA
"1470",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467703,"GEORGIA",13,"Z",5,"MURRAY",0,0,0,0,"","",NA
"1471",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467704,"GEORGIA",13,"Z",89,"MUSCOGEE",0,0,0,0,"","",NA
"1472",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467705,"GEORGIA",13,"Z",48,"NEWTON",0,0,0,0,"","",NA
"1473",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467706,"GEORGIA",13,"Z",33,"NORTH FULTON",0,0,0,0,"","",NA
"1474",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5467641,"GEORGIA",13,"Z",50,"GREENE",0,0,0,0,"","",NA
"1475",2005,"August","Hurricane (Typhoon)",200508,29,600,200508,29,900,1197288,5469789,"LOUISIANA",22,"Z",54,"ST. MARY",0,0,0,0,"10K","",NA
"1476",2005,"August","Hurricane (Typhoon)",200508,29,600,200508,29,900,1197288,5469790,"LOUISIANA",22,"Z",55,"LOWER ST. MARTIN",0,0,0,0,"10K","",NA
"1477",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468273,"GEORGIA",13,"Z",51,"TALIAFERRO",0,0,0,0,"","",NA
"1478",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468277,"GEORGIA",13,"Z",9,"TOWNS",0,0,0,0,"","",NA
"1479",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468278,"GEORGIA",13,"Z",98,"TREUTLEN",0,0,0,0,"","",NA
"1480",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468279,"GEORGIA",13,"Z",66,"TROUP",0,0,0,0,"","",NA
"1481",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468280,"GEORGIA",13,"Z",83,"TWIGGS",0,0,0,0,"","",NA
"1482",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468267,"GEORGIA",13,"Z",92,"SCHLEY",0,0,0,0,"","",NA
"1483",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468268,"GEORGIA",13,"Z",44,"SOUTH FULTON",0,0,0,0,"","",NA
"1484",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468269,"GEORGIA",13,"Z",56,"SPALDING",0,0,0,0,"","",NA
"1485",2005,"July","Hurricane (Typhoon)",200507,10,1000,200507,12,0,1195503,5468270,"GEORGIA",13,"Z",102,"STEWART",0,0,0,0,"","",NA
"1486",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479220,"NORTH CAROLINA",37,"Z",98,"ONSLOW",0,0,0,0,"8.5M",".5M",NA
"1487",2005,"September","Hurricane (Typhoon)",200509,24,610,200509,24,845,1200972,5481039,"TEXAS",48,"Z",167,"SABINE",0,0,0,0,"","",NA
"1488",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479210,"NORTH CAROLINA",37,"Z",80,"BEAUFORT",0,0,0,0,"50K","",NA
"1489",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479225,"NORTH CAROLINA",37,"Z",47,"WESTERN DARE",0,0,0,0,"","",NA
"1490",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479219,"NORTH CAROLINA",37,"Z",29,"MARTIN",0,0,0,0,"","",NA
"1491",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479217,"NORTH CAROLINA",37,"Z",92,"JONES",0,0,0,0,"50K","",NA
"1492",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479211,"NORTH CAROLINA",37,"Z",95,"CARTERET",5,0,0,0,"27.9M","3M",NA
"1493",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5481033,"LOUISIANA",22,"Z",11,"RED RIVER",0,0,0,0,"","",NA
"1494",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5480950,"LOUISIANA",22,"Z",12,"BIENVILLE",0,0,0,0,"","",NA
"1495",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479218,"NORTH CAROLINA",37,"Z",91,"LENOIR",0,0,0,0,"10K","",NA
"1496",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479226,"NORTH CAROLINA",37,"Z",81,"WESTERN HYDE",0,0,0,0,"","",NA
"1497",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5481036,"LOUISIANA",22,"Z",19,"WINN",0,0,0,0,"","",NA
"1498",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5481034,"LOUISIANA",22,"Z",17,"SABINE",0,0,0,0,"","",NA
"1499",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5480951,"LOUISIANA",22,"Z",2,"BOSSIER",0,0,0,0,"","",NA
"1500",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5481035,"LOUISIANA",22,"Z",3,"WEBSTER",0,0,0,0,"","",NA
"1501",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5480952,"LOUISIANA",22,"Z",1,"CADDO",0,0,0,0,"","",NA
"1502",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5480953,"LOUISIANA",22,"Z",4,"CLAIBORNE",0,0,0,0,"","",NA
"1503",2005,"October","Hurricane (Typhoon)",200510,23,2000,200510,24,2100,1202442,5482925,"FLORIDA",12,"Z",76,"MONROE/UPPER KEYS",2,0,0,0,"33M","",NA
"1504",2005,"October","Hurricane (Typhoon)",200510,23,2000,200510,24,2100,1202442,5482821,"FLORIDA",12,"Z",78,"MONROE/LOWER KEYS",2,0,0,0,"33M","",NA
"1505",2005,"October","Hurricane (Typhoon)",200510,23,2000,200510,24,2100,1202442,5482822,"FLORIDA",12,"Z",77,"MONROE/MIDDLE KEYS",2,0,0,0,"33M","",NA
"1506",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5480954,"LOUISIANA",22,"Z",10,"DE SOTO",0,0,0,0,"","",NA
"1507",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5480956,"LOUISIANA",22,"Z",22,"LA SALLE",0,0,0,0,"","",NA
"1508",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5480955,"LOUISIANA",22,"Z",20,"GRANT",0,0,0,0,"","",NA
"1509",2005,"September","Hurricane (Typhoon)",200509,24,610,200509,24,845,1200972,5481037,"TEXAS",48,"Z",165,"ANGELINA",0,0,1,0,"","",NA
"1510",2005,"September","Hurricane (Typhoon)",200509,24,610,200509,24,845,1200972,5481038,"TEXAS",48,"Z",152,"NACOGDOCHES",0,0,0,0,"","",NA
"1511",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5480957,"LOUISIANA",22,"Z",5,"LINCOLN",0,0,0,0,"","",NA
"1512",2005,"September","Hurricane (Typhoon)",200509,24,700,200509,24,1300,1200971,5480958,"LOUISIANA",22,"Z",18,"NATCHITOCHES",0,0,0,0,"","",NA
"1513",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479223,"NORTH CAROLINA",37,"Z",46,"TYRRELL",0,0,0,0,"","",NA
"1514",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479214,"NORTH CAROLINA",37,"Z",103,"EASTERN DARE",0,0,0,0,"100K","",NA
"1515",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479224,"NORTH CAROLINA",37,"Z",45,"WASHINGTON",0,0,0,0,"","",NA
"1516",2005,"September","Hurricane (Typhoon)",200509,24,610,200509,24,845,1200972,5481040,"TEXAS",48,"Z",166,"SAN AUGUSTINE",0,0,0,0,"","",NA
"1517",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479215,"NORTH CAROLINA",37,"Z",104,"EASTERN HYDE",0,0,0,0,"50K","",NA
"1518",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479216,"NORTH CAROLINA",37,"Z",79,"GREENE",0,0,0,0,"","",NA
"1519",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479213,"NORTH CAROLINA",37,"Z",90,"DUPLIN",0,0,0,0,"5M","3M",NA
"1520",2005,"August","Hurricane (Typhoon)",200508,26,800,200508,27,0,1198872,5474302,"FLORIDA",12,"Z",77,"MONROE/MIDDLE KEYS",0,0,0,0,"5.5M","",NA
"1521",2005,"August","Hurricane (Typhoon)",200508,26,800,200508,27,0,1198872,5474303,"FLORIDA",12,"Z",76,"MONROE/UPPER KEYS",0,0,0,0,"400K","",NA
"1522",2005,"September","Hurricane (Typhoon)",200509,13,1200,200509,16,2000,1199569,5479222,"NORTH CAROLINA",37,"Z",44,"PITT",0,0,0,0,"","",NA
"1523",2005,"October","Hurricane (Typhoon)",200510,24,500,200510,24,1100,1200006,5477058,"FLORIDA",12,"Z",65,"LEE",0,0,0,0,"101M","",NA
"1524",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476351,"GEORGIA",13,"Z",43,"DOUGLAS",0,0,0,0,"","",NA
"1525",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476352,"GEORGIA",13,"Z",86,"EMANUEL",0,0,0,0,"","",NA
"1526",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476353,"GEORGIA",13,"Z",6,"FANNIN",0,0,0,0,"","",NA
"1527",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476354,"GEORGIA",13,"Z",54,"FAYETTE",0,0,0,0,"","",NA
"1528",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476355,"GEORGIA",13,"Z",19,"FLOYD",0,0,0,0,"","",NA
"1529",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476356,"GEORGIA",13,"Z",22,"FORSYTH",0,0,0,0,"","",NA
"1530",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476357,"GEORGIA",13,"Z",7,"GILMER",0,0,0,0,"","",NA
"1531",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476358,"GEORGIA",13,"Z",75,"GLASCOCK",0,0,0,0,"","",NA
"1532",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476359,"GEORGIA",13,"Z",12,"GORDON",0,0,0,0,"","",NA
"1533",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476360,"GEORGIA",13,"Z",50,"GREENE",0,0,0,0,"","",NA
"1534",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476361,"GEORGIA",13,"Z",34,"GWINNETT",0,0,0,0,"","",NA
"1535",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476362,"GEORGIA",13,"Z",23,"HALL",0,0,0,0,"","",NA
"1536",2005,"August","Hurricane (Typhoon)",200508,29,1100,200508,30,1700,1198458,5476363,"GEORGIA",13,"Z",61,"HANCOCK",0,0,0,0,"","",NA
"1537",2005,"October","Hurricane (Typhoon)",200510,24,600,200510,24,1100,1199954,5477625,"FLORIDA",12,"Z",72,"COASTAL BROWARD",0,0,1,0,"","",NA
"1538",2005,"October","Hurricane (Typhoon)",200510,24,400,200510,24,900,1199954,5477626,"FLORIDA",12,"Z",69,"COASTAL COLLIER",0,0,1,0,"","",NA
"1539",2005,"October","Hurricane (Typhoon)",200510,24,530,200510,24,1000,1199954,5477627,"FLORIDA",12,"Z",74,"COASTAL DADE",0,0,2,0,"","",NA
"1540",2005,"October","Hurricane (Typhoon)",200510,24,700,200510,24,1200,1199954,5477628,"FLORIDA",12,"Z",68,"COASTAL PALM BEACH",0,0,1,0,"10B","",NA
"1541",2005,"September","Hurricane (Typhoon)",200509,14,700,200509,15,100,1199627,5478428,"NORTH CAROLINA",37,"Z",101,"NEW HANOVER",0,0,0,0,"3.6M","",NA
"1542",2005,"September","Hurricane (Typhoon)",200509,14,600,200509,14,2200,1199627,5478429,"NORTH CAROLINA",37,"Z",100,"BRUNSWICK",0,0,0,0,"2.3M","",NA
"1543",2005,"September","Hurricane (Typhoon)",200509,23,2100,200509,24,1500,1199629,5478431,"TEXAS",48,"Z",214,"CHAMBERS",0,0,0,0,"8M","",NA
