year,state,weeks_left,days_left,party,candidate,poll_date,poll_support,before_convention
1972,National,9,62,REP,Richard M. Nixon,1972-09-06,60.28228,FALSE
1972,National,9,62,DEM,George S. McGovern,1972-09-06,29.04683,FALSE
1972,National,9,61,REP,Richard M. Nixon,1972-09-07,60.28228,FALSE
1972,National,9,61,DEM,George S. McGovern,1972-09-07,29.04683,FALSE
1972,National,9,60,REP,Richard M. Nixon,1972-09-08,60.28228,FALSE
1972,National,9,60,DEM,George S. McGovern,1972-09-08,29.04683,FALSE
1972,National,8,59,REP,Richard M. Nixon,1972-09-09,60.28228,FALSE
1972,National,8,59,DEM,George S. McGovern,1972-09-09,29.04683,FALSE
1972,National,8,58,REP,Richard M. Nixon,1972-09-10,60.28228,FALSE
1972,National,8,58,DEM,George S. McGovern,1972-09-10,29.04683,FALSE
1972,National,8,57,REP,Richard M. Nixon,1972-09-11,60.28228,FALSE
1972,National,8,57,DEM,George S. McGovern,1972-09-11,29.04683,FALSE
1972,National,8,56,REP,Richard M. Nixon,1972-09-12,61.12826,FALSE
1972,National,8,56,DEM,George S. McGovern,1972-09-12,28.15784,FALSE
1972,National,8,55,REP,Richard M. Nixon,1972-09-13,61.12826,FALSE
1972,National,8,55,DEM,George S. McGovern,1972-09-13,28.15784,FALSE
1972,National,8,54,REP,Richard M. Nixon,1972-09-14,61.12826,FALSE
1972,National,8,54,DEM,George S. McGovern,1972-09-14,28.15784,FALSE
1972,National,8,53,REP,Richard M. Nixon,1972-09-15,61.12826,FALSE
1972,National,8,53,DEM,George S. McGovern,1972-09-15,28.15784,FALSE
1972,National,7,52,REP,Richard M. Nixon,1972-09-16,61.63593,FALSE
1972,National,7,52,DEM,George S. McGovern,1972-09-16,29.10125,FALSE
1972,National,7,51,REP,Richard M. Nixon,1972-09-17,61.63593,FALSE
1972,National,7,51,DEM,George S. McGovern,1972-09-17,29.10125,FALSE
1972,National,7,50,REP,Richard M. Nixon,1972-09-18,61.63593,FALSE
1972,National,7,50,DEM,George S. McGovern,1972-09-18,29.10125,FALSE
1972,National,7,49,REP,Richard M. Nixon,1972-09-19,61.63593,FALSE
1972,National,7,49,DEM,George S. McGovern,1972-09-19,29.10125,FALSE
1972,National,7,48,REP,Richard M. Nixon,1972-09-20,61.63593,FALSE
1972,National,7,48,DEM,George S. McGovern,1972-09-20,29.10125,FALSE
1972,National,7,47,REP,Richard M. Nixon,1972-09-21,61.41904,FALSE
1972,National,7,47,DEM,George S. McGovern,1972-09-21,26.30798,FALSE
1972,National,7,46,REP,Richard M. Nixon,1972-09-22,61.41904,FALSE
1972,National,7,46,DEM,George S. McGovern,1972-09-22,26.30798,FALSE
1972,National,6,45,REP,Richard M. Nixon,1972-09-23,61.41904,FALSE
1972,National,6,45,DEM,George S. McGovern,1972-09-23,26.30798,FALSE
1972,National,6,44,REP,Richard M. Nixon,1972-09-24,61.41904,FALSE
1972,National,6,44,DEM,George S. McGovern,1972-09-24,26.30798,FALSE
1972,National,6,43,REP,Richard M. Nixon,1972-09-25,61.46871,FALSE
1972,National,6,43,DEM,George S. McGovern,1972-09-25,27.82116,FALSE
1972,National,6,42,REP,Richard M. Nixon,1972-09-26,61.46871,FALSE
1972,National,6,42,DEM,George S. McGovern,1972-09-26,27.82116,FALSE
1972,National,6,41,REP,Richard M. Nixon,1972-09-27,61.4533,FALSE
1972,National,6,41,DEM,George S. McGovern,1972-09-27,27.86373,FALSE
1972,National,6,40,REP,Richard M. Nixon,1972-09-28,61.44575,FALSE
1972,National,6,40,DEM,George S. McGovern,1972-09-28,27.87762,FALSE
1972,National,6,39,REP,Richard M. Nixon,1972-09-29,61.44575,FALSE
1972,National,6,39,DEM,George S. McGovern,1972-09-29,27.87762,FALSE
1972,National,5,38,REP,Richard M. Nixon,1972-09-30,61.44798,FALSE
1972,National,5,38,DEM,George S. McGovern,1972-09-30,27.87443,FALSE
1972,National,5,37,REP,Richard M. Nixon,1972-10-01,61.44798,FALSE
1972,National,5,37,DEM,George S. McGovern,1972-10-01,27.87443,FALSE
1972,National,5,36,REP,Richard M. Nixon,1972-10-02,61.44798,FALSE
1972,National,5,36,DEM,George S. McGovern,1972-10-02,27.87443,FALSE
1972,National,5,35,REP,Richard M. Nixon,1972-10-03,61.44798,FALSE
1972,National,5,35,DEM,George S. McGovern,1972-10-03,27.87443,FALSE
1972,National,5,34,REP,Richard M. Nixon,1972-10-04,61.44971,FALSE
1972,National,5,34,DEM,George S. McGovern,1972-10-04,27.87157,FALSE
1972,National,5,33,REP,Richard M. Nixon,1972-10-05,60.8387,FALSE
1972,National,5,33,DEM,George S. McGovern,1972-10-05,29.49677,FALSE
1972,National,5,32,REP,Richard M. Nixon,1972-10-06,60.8387,FALSE
1972,National,5,32,DEM,George S. McGovern,1972-10-06,29.49677,FALSE
1972,National,4,31,REP,Richard M. Nixon,1972-10-07,60.8399,FALSE
1972,National,4,31,DEM,George S. McGovern,1972-10-07,29.49576,FALSE
1972,National,4,30,REP,Richard M. Nixon,1972-10-08,60.87152,FALSE
1972,National,4,30,DEM,George S. McGovern,1972-10-08,29.44757,FALSE
1972,National,4,29,REP,Richard M. Nixon,1972-10-09,60.39091,FALSE
1972,National,4,29,DEM,George S. McGovern,1972-10-09,30.41633,FALSE
1972,National,4,28,REP,Richard M. Nixon,1972-10-10,59.39991,FALSE
1972,National,4,28,DEM,George S. McGovern,1972-10-10,30.0003,FALSE
1972,National,4,27,REP,Richard M. Nixon,1972-10-11,59.39041,FALSE
1972,National,4,27,DEM,George S. McGovern,1972-10-11,30.02169,FALSE
1972,National,4,26,REP,Richard M. Nixon,1972-10-12,59.39041,FALSE
1972,National,4,26,DEM,George S. McGovern,1972-10-12,30.02169,FALSE
1972,National,4,25,REP,Richard M. Nixon,1972-10-13,59.39041,FALSE
1972,National,4,25,DEM,George S. McGovern,1972-10-13,30.02169,FALSE
1972,National,3,24,REP,Richard M. Nixon,1972-10-14,59.39041,FALSE
1972,National,3,24,DEM,George S. McGovern,1972-10-14,30.02169,FALSE
1972,National,3,23,REP,Richard M. Nixon,1972-10-15,59.39041,FALSE
1972,National,3,23,DEM,George S. McGovern,1972-10-15,30.02169,FALSE
1972,National,3,22,REP,Richard M. Nixon,1972-10-16,59.39067,FALSE
1972,National,3,22,DEM,George S. McGovern,1972-10-16,30.0294,FALSE
1972,National,3,21,REP,Richard M. Nixon,1972-10-17,59.39067,FALSE
1972,National,3,21,DEM,George S. McGovern,1972-10-17,30.0294,FALSE
1972,National,3,20,REP,Richard M. Nixon,1972-10-18,59.11809,FALSE
1972,National,3,20,DEM,George S. McGovern,1972-10-18,31.84777,FALSE
1972,National,3,19,REP,Richard M. Nixon,1972-10-19,58.81444,FALSE
1972,National,3,19,DEM,George S. McGovern,1972-10-19,32.23396,FALSE
1972,National,3,18,REP,Richard M. Nixon,1972-10-20,58.81444,FALSE
1972,National,3,18,DEM,George S. McGovern,1972-10-20,32.23396,FALSE
1972,National,2,17,REP,Richard M. Nixon,1972-10-21,58.81444,FALSE
1972,National,2,17,DEM,George S. McGovern,1972-10-21,32.23396,FALSE
1972,National,2,16,REP,Richard M. Nixon,1972-10-22,58.80513,FALSE
1972,National,2,16,DEM,George S. McGovern,1972-10-22,32.24251,FALSE
1972,National,2,15,REP,Richard M. Nixon,1972-10-23,58.80513,FALSE
1972,National,2,15,DEM,George S. McGovern,1972-10-23,32.24251,FALSE
1972,National,2,14,REP,Richard M. Nixon,1972-10-24,58.35372,FALSE
1972,National,2,14,DEM,George S. McGovern,1972-10-24,32.50386,FALSE
1972,National,2,13,REP,Richard M. Nixon,1972-10-25,58.35372,FALSE
1972,National,2,13,DEM,George S. McGovern,1972-10-25,32.50386,FALSE
1972,National,2,12,REP,Richard M. Nixon,1972-10-26,58.34705,FALSE
1972,National,2,12,DEM,George S. McGovern,1972-10-26,32.32321,FALSE
1972,National,2,11,REP,Richard M. Nixon,1972-10-27,58.34705,FALSE
1972,National,2,11,DEM,George S. McGovern,1972-10-27,32.32321,FALSE
1972,National,1,10,REP,Richard M. Nixon,1972-10-28,58.34705,FALSE
1972,National,1,10,DEM,George S. McGovern,1972-10-28,32.32321,FALSE
1972,National,1,9,REP,Richard M. Nixon,1972-10-29,58.34705,FALSE
1972,National,1,9,DEM,George S. McGovern,1972-10-29,32.32321,FALSE
1972,National,1,8,REP,Richard M. Nixon,1972-10-30,58.34705,FALSE
1972,National,1,8,DEM,George S. McGovern,1972-10-30,32.32321,FALSE
1972,National,1,7,REP,Richard M. Nixon,1972-10-31,58.34705,FALSE
1972,National,1,7,DEM,George S. McGovern,1972-10-31,32.32321,FALSE
1972,National,1,6,REP,Richard M. Nixon,1972-11-01,58.34705,FALSE
1972,National,1,6,DEM,George S. McGovern,1972-11-01,32.32321,FALSE
1972,National,1,5,REP,Richard M. Nixon,1972-11-02,58.26797,FALSE
1972,National,1,5,DEM,George S. McGovern,1972-11-02,32.3714,FALSE
1972,National,1,4,REP,Richard M. Nixon,1972-11-03,58.26798,FALSE
1972,National,1,4,DEM,George S. McGovern,1972-11-03,32.37074,FALSE
1972,National,0,3,REP,Richard M. Nixon,1972-11-04,57.92342,FALSE
1972,National,0,3,DEM,George S. McGovern,1972-11-04,33.71223,FALSE
1972,National,0,2,REP,Richard M. Nixon,1972-11-05,57.92342,FALSE
1972,National,0,2,DEM,George S. McGovern,1972-11-05,33.71223,FALSE
1972,National,0,1,REP,Richard M. Nixon,1972-11-06,57.92342,FALSE
1972,National,0,1,DEM,George S. McGovern,1972-11-06,33.71223,FALSE
1972,National,0,0,REP,Richard M. Nixon,1972-11-07,57.92342,FALSE
1972,National,0,0,DEM,George S. McGovern,1972-11-07,33.71223,FALSE
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,NA,NA,DEM,"Hubert Humphrey, Jr.",NA,39.06675,NA
1968,National,NA,NA,REP,Richard M. Nixon,NA,47.72081,NA
1968,National,30,210,DEM,"Hubert Humphrey, Jr.",1968-04-09,35.15829,TRUE
1968,National,30,210,REP,Richard M. Nixon,1968-04-09,47.40974,TRUE
1968,National,30,209,DEM,"Hubert Humphrey, Jr.",1968-04-10,35.15829,TRUE
1968,National,30,209,REP,Richard M. Nixon,1968-04-10,47.40974,TRUE
1968,National,30,208,DEM,"Hubert Humphrey, Jr.",1968-04-11,35.15829,TRUE
1968,National,30,208,REP,Richard M. Nixon,1968-04-11,47.40974,TRUE
1968,National,30,207,DEM,"Hubert Humphrey, Jr.",1968-04-12,35.15829,TRUE
1968,National,30,207,REP,Richard M. Nixon,1968-04-12,47.40974,TRUE
1968,National,29,206,DEM,"Hubert Humphrey, Jr.",1968-04-13,35.15829,TRUE
1968,National,29,206,REP,Richard M. Nixon,1968-04-13,47.40974,TRUE
1968,National,29,205,DEM,"Hubert Humphrey, Jr.",1968-04-14,35.15829,TRUE
1968,National,29,205,REP,Richard M. Nixon,1968-04-14,47.40974,TRUE
1968,National,29,204,DEM,"Hubert Humphrey, Jr.",1968-04-15,35.15829,TRUE
1968,National,29,204,REP,Richard M. Nixon,1968-04-15,47.40974,TRUE
1968,National,29,203,DEM,"Hubert Humphrey, Jr.",1968-04-16,35.15829,TRUE
1968,National,29,203,REP,Richard M. Nixon,1968-04-16,47.40974,TRUE
1968,National,29,202,DEM,"Hubert Humphrey, Jr.",1968-04-17,35.15829,TRUE
1968,National,29,202,REP,Richard M. Nixon,1968-04-17,47.40974,TRUE
1968,National,29,201,DEM,"Hubert Humphrey, Jr.",1968-04-18,35.15829,TRUE
1968,National,29,201,REP,Richard M. Nixon,1968-04-18,47.40974,TRUE
1968,National,29,200,DEM,"Hubert Humphrey, Jr.",1968-04-19,35.15829,TRUE
1968,National,29,200,REP,Richard M. Nixon,1968-04-19,47.40974,TRUE
1968,National,28,199,DEM,"Hubert Humphrey, Jr.",1968-04-20,35.15829,TRUE
1968,National,28,199,REP,Richard M. Nixon,1968-04-20,47.40974,TRUE
1968,National,28,198,DEM,"Hubert Humphrey, Jr.",1968-04-21,35.15829,TRUE
1968,National,28,198,REP,Richard M. Nixon,1968-04-21,47.40974,TRUE
1968,National,28,197,DEM,"Hubert Humphrey, Jr.",1968-04-22,35.15829,TRUE
1968,National,28,197,REP,Richard M. Nixon,1968-04-22,47.40974,TRUE
1968,National,28,196,DEM,"Hubert Humphrey, Jr.",1968-04-23,35.15829,TRUE
1968,National,28,196,REP,Richard M. Nixon,1968-04-23,47.40974,TRUE
1968,National,28,195,DEM,"Hubert Humphrey, Jr.",1968-04-24,35.15829,TRUE
1968,National,28,195,REP,Richard M. Nixon,1968-04-24,47.40974,TRUE
1968,National,28,194,DEM,"Hubert Humphrey, Jr.",1968-04-25,35.15829,TRUE
1968,National,28,194,REP,Richard M. Nixon,1968-04-25,47.40974,TRUE
1968,National,28,193,DEM,"Hubert Humphrey, Jr.",1968-04-26,35.15829,TRUE
1968,National,28,193,REP,Richard M. Nixon,1968-04-26,47.40974,TRUE
1968,National,27,192,DEM,"Hubert Humphrey, Jr.",1968-04-27,35.15829,TRUE
1968,National,27,192,REP,Richard M. Nixon,1968-04-27,47.40974,TRUE
1968,National,27,191,DEM,"Hubert Humphrey, Jr.",1968-04-28,35.15829,TRUE
1968,National,27,191,REP,Richard M. Nixon,1968-04-28,47.40974,TRUE
1968,National,27,190,DEM,"Hubert Humphrey, Jr.",1968-04-29,35.15829,TRUE
1968,National,27,190,REP,Richard M. Nixon,1968-04-29,47.40974,TRUE
1968,National,27,189,DEM,"Hubert Humphrey, Jr.",1968-04-30,35.15829,TRUE
1968,National,27,189,REP,Richard M. Nixon,1968-04-30,47.40974,TRUE
1968,National,27,188,DEM,"Hubert Humphrey, Jr.",1968-05-01,35.15829,TRUE
1968,National,27,188,REP,Richard M. Nixon,1968-05-01,47.40974,TRUE
1968,National,27,187,DEM,"Hubert Humphrey, Jr.",1968-05-02,35.15829,TRUE
1968,National,27,187,REP,Richard M. Nixon,1968-05-02,47.40974,TRUE
1968,National,27,186,DEM,"Hubert Humphrey, Jr.",1968-05-03,35.15829,TRUE
1968,National,27,186,REP,Richard M. Nixon,1968-05-03,47.40974,TRUE
1968,National,26,185,DEM,"Hubert Humphrey, Jr.",1968-05-04,35.15829,TRUE
1968,National,26,185,REP,Richard M. Nixon,1968-05-04,47.40974,TRUE
1968,National,26,184,DEM,"Hubert Humphrey, Jr.",1968-05-05,35.15829,TRUE
1968,National,26,184,REP,Richard M. Nixon,1968-05-05,47.40974,TRUE
1968,National,26,183,DEM,"Hubert Humphrey, Jr.",1968-05-06,35.15829,TRUE
1968,National,26,183,REP,Richard M. Nixon,1968-05-06,47.40974,TRUE
1968,National,26,182,DEM,"Hubert Humphrey, Jr.",1968-05-07,36.24287,TRUE
1968,National,26,182,REP,Richard M. Nixon,1968-05-07,45.22699,TRUE
1968,National,26,181,DEM,"Hubert Humphrey, Jr.",1968-05-08,36.24287,TRUE
1968,National,26,181,REP,Richard M. Nixon,1968-05-08,45.22699,TRUE
1968,National,26,180,DEM,"Hubert Humphrey, Jr.",1968-05-09,36.24287,TRUE
1968,National,26,180,REP,Richard M. Nixon,1968-05-09,45.22699,TRUE
1968,National,26,179,DEM,"Hubert Humphrey, Jr.",1968-05-10,36.24287,TRUE
1968,National,26,179,REP,Richard M. Nixon,1968-05-10,45.22699,TRUE
1968,National,25,178,DEM,"Hubert Humphrey, Jr.",1968-05-11,36.24287,TRUE
1968,National,25,178,REP,Richard M. Nixon,1968-05-11,45.22699,TRUE
1968,National,25,177,DEM,"Hubert Humphrey, Jr.",1968-05-12,36.24287,TRUE
1968,National,25,177,REP,Richard M. Nixon,1968-05-12,45.22699,TRUE
1968,National,25,176,DEM,"Hubert Humphrey, Jr.",1968-05-13,36.24287,TRUE
1968,National,25,176,REP,Richard M. Nixon,1968-05-13,45.22699,TRUE
1968,National,25,175,DEM,"Hubert Humphrey, Jr.",1968-05-14,36.24287,TRUE
1968,National,25,175,REP,Richard M. Nixon,1968-05-14,45.22699,TRUE
1968,National,25,174,DEM,"Hubert Humphrey, Jr.",1968-05-15,36.24287,TRUE
1968,National,25,174,REP,Richard M. Nixon,1968-05-15,45.22699,TRUE
1968,National,25,173,DEM,"Hubert Humphrey, Jr.",1968-05-16,36.24287,TRUE
1968,National,25,173,REP,Richard M. Nixon,1968-05-16,45.22699,TRUE
1968,National,25,172,DEM,"Hubert Humphrey, Jr.",1968-05-17,36.24287,TRUE
1968,National,25,172,REP,Richard M. Nixon,1968-05-17,45.22699,TRUE
1968,National,24,171,DEM,"Hubert Humphrey, Jr.",1968-05-18,36.24287,TRUE
1968,National,24,171,REP,Richard M. Nixon,1968-05-18,45.22699,TRUE
1968,National,24,170,DEM,"Hubert Humphrey, Jr.",1968-05-19,36.24287,TRUE
1968,National,24,170,REP,Richard M. Nixon,1968-05-19,45.22699,TRUE
1968,National,24,169,DEM,"Hubert Humphrey, Jr.",1968-05-20,36.24287,TRUE
1968,National,24,169,REP,Richard M. Nixon,1968-05-20,45.22699,TRUE
1968,National,24,168,DEM,"Hubert Humphrey, Jr.",1968-05-21,36.24287,TRUE
1968,National,24,168,REP,Richard M. Nixon,1968-05-21,45.22699,TRUE
1968,National,24,167,DEM,"Hubert Humphrey, Jr.",1968-05-22,36.24287,TRUE
1968,National,24,167,REP,Richard M. Nixon,1968-05-22,45.22699,TRUE
1968,National,24,166,DEM,"Hubert Humphrey, Jr.",1968-05-23,36.24287,TRUE
1968,National,24,166,REP,Richard M. Nixon,1968-05-23,45.22699,TRUE
1968,National,24,165,DEM,"Hubert Humphrey, Jr.",1968-05-24,36.24287,TRUE
1968,National,24,165,REP,Richard M. Nixon,1968-05-24,45.22699,TRUE
1968,National,23,164,DEM,"Hubert Humphrey, Jr.",1968-05-25,36.24287,TRUE
1968,National,23,164,REP,Richard M. Nixon,1968-05-25,45.22699,TRUE
1968,National,23,163,DEM,"Hubert Humphrey, Jr.",1968-05-26,36.24287,TRUE
1968,National,23,163,REP,Richard M. Nixon,1968-05-26,45.22699,TRUE
1968,National,23,162,DEM,"Hubert Humphrey, Jr.",1968-05-27,36.24287,TRUE
1968,National,23,162,REP,Richard M. Nixon,1968-05-27,45.22699,TRUE
1968,National,23,161,DEM,"Hubert Humphrey, Jr.",1968-05-28,40.54136,TRUE
1968,National,23,161,REP,Richard M. Nixon,1968-05-28,41.9394,TRUE
1968,National,23,160,DEM,"Hubert Humphrey, Jr.",1968-05-29,40.54136,TRUE
1968,National,23,160,REP,Richard M. Nixon,1968-05-29,41.9394,TRUE
1968,National,23,159,DEM,"Hubert Humphrey, Jr.",1968-05-30,40.54136,TRUE
1968,National,23,159,REP,Richard M. Nixon,1968-05-30,41.9394,TRUE
1968,National,23,158,DEM,"Hubert Humphrey, Jr.",1968-05-31,40.54136,TRUE
1968,National,23,158,REP,Richard M. Nixon,1968-05-31,41.9394,TRUE
1968,National,22,157,DEM,"Hubert Humphrey, Jr.",1968-06-01,40.54136,TRUE
1968,National,22,157,REP,Richard M. Nixon,1968-06-01,41.9394,TRUE
1968,National,22,156,DEM,"Hubert Humphrey, Jr.",1968-06-02,40.54136,TRUE
1968,National,22,156,REP,Richard M. Nixon,1968-06-02,41.9394,TRUE
1968,National,22,155,DEM,"Hubert Humphrey, Jr.",1968-06-03,40.54136,TRUE
1968,National,22,155,REP,Richard M. Nixon,1968-06-03,41.9394,TRUE
1968,National,22,154,DEM,"Hubert Humphrey, Jr.",1968-06-04,40.54136,TRUE
1968,National,22,154,REP,Richard M. Nixon,1968-06-04,41.9394,TRUE
1968,National,22,153,DEM,"Hubert Humphrey, Jr.",1968-06-05,40.54136,TRUE
1968,National,22,153,REP,Richard M. Nixon,1968-06-05,41.9394,TRUE
1968,National,22,152,DEM,"Hubert Humphrey, Jr.",1968-06-06,40.54136,TRUE
1968,National,22,152,REP,Richard M. Nixon,1968-06-06,41.9394,TRUE
1968,National,22,151,DEM,"Hubert Humphrey, Jr.",1968-06-07,40.54136,TRUE
1968,National,22,151,REP,Richard M. Nixon,1968-06-07,41.9394,TRUE
1968,National,21,150,DEM,"Hubert Humphrey, Jr.",1968-06-08,40.54136,TRUE
1968,National,21,150,REP,Richard M. Nixon,1968-06-08,41.9394,TRUE
1968,National,21,149,DEM,"Hubert Humphrey, Jr.",1968-06-09,40.54136,TRUE
1968,National,21,149,REP,Richard M. Nixon,1968-06-09,41.9394,TRUE
1968,National,21,148,DEM,"Hubert Humphrey, Jr.",1968-06-10,40.54136,TRUE
1968,National,21,148,REP,Richard M. Nixon,1968-06-10,41.9394,TRUE
1968,National,21,147,DEM,"Hubert Humphrey, Jr.",1968-06-11,40.54136,TRUE
1968,National,21,147,REP,Richard M. Nixon,1968-06-11,41.9394,TRUE
1968,National,21,146,DEM,"Hubert Humphrey, Jr.",1968-06-12,40.54136,TRUE
1968,National,21,146,REP,Richard M. Nixon,1968-06-12,41.9394,TRUE
1968,National,21,145,DEM,"Hubert Humphrey, Jr.",1968-06-13,40.54136,TRUE
1968,National,21,145,REP,Richard M. Nixon,1968-06-13,41.9394,TRUE
1968,National,21,144,DEM,"Hubert Humphrey, Jr.",1968-06-14,40.54136,TRUE
1968,National,21,144,REP,Richard M. Nixon,1968-06-14,41.9394,TRUE
1968,National,20,143,DEM,"Hubert Humphrey, Jr.",1968-06-15,40.54136,TRUE
1968,National,20,143,REP,Richard M. Nixon,1968-06-15,41.9394,TRUE
1968,National,20,142,DEM,"Hubert Humphrey, Jr.",1968-06-16,40.54136,TRUE
1968,National,20,142,REP,Richard M. Nixon,1968-06-16,41.9394,TRUE
1968,National,20,141,DEM,"Hubert Humphrey, Jr.",1968-06-17,40.54136,TRUE
1968,National,20,141,REP,Richard M. Nixon,1968-06-17,41.9394,TRUE
1968,National,20,140,DEM,"Hubert Humphrey, Jr.",1968-06-18,41.74232,TRUE
1968,National,20,140,REP,Richard M. Nixon,1968-06-18,42.11079,TRUE
1968,National,20,139,DEM,"Hubert Humphrey, Jr.",1968-06-19,41.74232,TRUE
1968,National,20,139,REP,Richard M. Nixon,1968-06-19,42.11079,TRUE
1968,National,20,138,DEM,"Hubert Humphrey, Jr.",1968-06-20,41.74232,TRUE
1968,National,20,138,REP,Richard M. Nixon,1968-06-20,42.11079,TRUE
1968,National,20,137,DEM,"Hubert Humphrey, Jr.",1968-06-21,41.74232,TRUE
1968,National,20,137,REP,Richard M. Nixon,1968-06-21,42.11079,TRUE
1968,National,19,136,DEM,"Hubert Humphrey, Jr.",1968-06-22,41.74232,TRUE
1968,National,19,136,REP,Richard M. Nixon,1968-06-22,42.11079,TRUE
1968,National,19,135,DEM,"Hubert Humphrey, Jr.",1968-06-23,41.74232,TRUE
1968,National,19,135,REP,Richard M. Nixon,1968-06-23,42.11079,TRUE
1968,National,19,134,DEM,"Hubert Humphrey, Jr.",1968-06-24,41.74232,TRUE
1968,National,19,134,REP,Richard M. Nixon,1968-06-24,42.11079,TRUE
1968,National,19,133,DEM,"Hubert Humphrey, Jr.",1968-06-25,41.74232,TRUE
1968,National,19,133,REP,Richard M. Nixon,1968-06-25,42.11079,TRUE
1968,National,19,132,DEM,"Hubert Humphrey, Jr.",1968-06-26,41.74232,TRUE
1968,National,19,132,REP,Richard M. Nixon,1968-06-26,42.11079,TRUE
1968,National,19,131,DEM,"Hubert Humphrey, Jr.",1968-06-27,41.74232,TRUE
1968,National,19,131,REP,Richard M. Nixon,1968-06-27,42.11079,TRUE
1968,National,19,130,DEM,"Hubert Humphrey, Jr.",1968-06-28,41.74232,TRUE
1968,National,19,130,REP,Richard M. Nixon,1968-06-28,42.11079,TRUE
1968,National,18,129,DEM,"Hubert Humphrey, Jr.",1968-06-29,41.74232,TRUE
1968,National,18,129,REP,Richard M. Nixon,1968-06-29,42.11079,TRUE
1968,National,18,128,DEM,"Hubert Humphrey, Jr.",1968-06-30,41.74232,TRUE
1968,National,18,128,REP,Richard M. Nixon,1968-06-30,42.11079,TRUE
1968,National,18,127,DEM,"Hubert Humphrey, Jr.",1968-07-01,40.93461,TRUE
1968,National,18,127,REP,Richard M. Nixon,1968-07-01,41.10148,TRUE
1968,National,18,126,DEM,"Hubert Humphrey, Jr.",1968-07-02,40.93461,TRUE
1968,National,18,126,REP,Richard M. Nixon,1968-07-02,41.10148,TRUE
1968,National,18,125,DEM,"Hubert Humphrey, Jr.",1968-07-03,40.93461,TRUE
1968,National,18,125,REP,Richard M. Nixon,1968-07-03,41.10148,TRUE
1968,National,18,124,DEM,"Hubert Humphrey, Jr.",1968-07-04,40.93461,TRUE
1968,National,18,124,REP,Richard M. Nixon,1968-07-04,41.10148,TRUE
1968,National,18,123,DEM,"Hubert Humphrey, Jr.",1968-07-05,40.93461,TRUE
1968,National,18,123,REP,Richard M. Nixon,1968-07-05,41.10148,TRUE
1968,National,17,122,DEM,"Hubert Humphrey, Jr.",1968-07-06,40.93461,TRUE
1968,National,17,122,REP,Richard M. Nixon,1968-07-06,41.10148,TRUE
