"","year","state","state_po","county_name","county_fips","candidate","party","candidatevotes","totalvotes","POPESTIMATE2020","turnout"
"18156",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"JOSEPH R BIDEN JR","DEMOCRAT",257,11467,30852,0.371677687021911
"18157",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"JOSEPH R BIDEN JR","DEMOCRAT",326,11467,30852,0.371677687021911
"18158",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"JOSEPH R BIDEN JR","DEMOCRAT",1275,11467,30852,0.371677687021911
"18159",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"JO JORGENSEN","LIBERTARIAN",5,11467,30852,0.371677687021911
"18160",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"JO JORGENSEN","LIBERTARIAN",11,11467,30852,0.371677687021911
"18161",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"JO JORGENSEN","LIBERTARIAN",48,11467,30852,0.371677687021911
"18162",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"OTHER","OTHER",2,11467,30852,0.371677687021911
"18163",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"OTHER","OTHER",2,11467,30852,0.371677687021911
"18164",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"OTHER","OTHER",56,11467,30852,0.371677687021911
"18165",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"DONALD J TRUMP","REPUBLICAN",481,11467,30852,0.371677687021911
"18166",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"DONALD J TRUMP","REPUBLICAN",1035,11467,30852,0.371677687021911
"18167",2020,"OKLAHOMA","OK","MCCURTAIN",40089,"DONALD J TRUMP","REPUBLICAN",7969,11467,30852,0.371677687021911
"18168",2020,"OKLAHOMA","OK","MCINTOSH",40091,"JOSEPH R BIDEN JR","DEMOCRAT",348,8335,18950,0.439841688654354
"18169",2020,"OKLAHOMA","OK","MCINTOSH",40091,"JOSEPH R BIDEN JR","DEMOCRAT",316,8335,18950,0.439841688654354
"18170",2020,"OKLAHOMA","OK","MCINTOSH",40091,"JOSEPH R BIDEN JR","DEMOCRAT",1367,8335,18950,0.439841688654354
"18171",2020,"OKLAHOMA","OK","MCINTOSH",40091,"JO JORGENSEN","LIBERTARIAN",8,8335,18950,0.439841688654354
"18172",2020,"OKLAHOMA","OK","MCINTOSH",40091,"JO JORGENSEN","LIBERTARIAN",2,8335,18950,0.439841688654354
"18173",2020,"OKLAHOMA","OK","MCINTOSH",40091,"JO JORGENSEN","LIBERTARIAN",68,8335,18950,0.439841688654354
"18174",2020,"OKLAHOMA","OK","MCINTOSH",40091,"OTHER","OTHER",4,8335,18950,0.439841688654354
"18175",2020,"OKLAHOMA","OK","MCINTOSH",40091,"OTHER","OTHER",6,8335,18950,0.439841688654354
"18176",2020,"OKLAHOMA","OK","MCINTOSH",40091,"OTHER","OTHER",44,8335,18950,0.439841688654354
"18177",2020,"OKLAHOMA","OK","MCINTOSH",40091,"DONALD J TRUMP","REPUBLICAN",371,8335,18950,0.439841688654354
"18178",2020,"OKLAHOMA","OK","MCINTOSH",40091,"DONALD J TRUMP","REPUBLICAN",863,8335,18950,0.439841688654354
"18179",2020,"OKLAHOMA","OK","MCINTOSH",40091,"DONALD J TRUMP","REPUBLICAN",4938,8335,18950,0.439841688654354
"18180",2020,"OKLAHOMA","OK","MAJOR",40093,"JOSEPH R BIDEN JR","DEMOCRAT",69,3467,7746,0.447585850761683
"18181",2020,"OKLAHOMA","OK","MAJOR",40093,"JOSEPH R BIDEN JR","DEMOCRAT",84,3467,7746,0.447585850761683
"18182",2020,"OKLAHOMA","OK","MAJOR",40093,"JOSEPH R BIDEN JR","DEMOCRAT",167,3467,7746,0.447585850761683
"18183",2020,"OKLAHOMA","OK","MAJOR",40093,"JO JORGENSEN","LIBERTARIAN",1,3467,7746,0.447585850761683
"18184",2020,"OKLAHOMA","OK","MAJOR",40093,"JO JORGENSEN","LIBERTARIAN",7,3467,7746,0.447585850761683
"18185",2020,"OKLAHOMA","OK","MAJOR",40093,"JO JORGENSEN","LIBERTARIAN",31,3467,7746,0.447585850761683
"18186",2020,"OKLAHOMA","OK","MAJOR",40093,"OTHER","OTHER",0,3467,7746,0.447585850761683
"18187",2020,"OKLAHOMA","OK","MAJOR",40093,"OTHER","OTHER",5,3467,7746,0.447585850761683
"18188",2020,"OKLAHOMA","OK","MAJOR",40093,"OTHER","OTHER",19,3467,7746,0.447585850761683
"18189",2020,"OKLAHOMA","OK","MAJOR",40093,"DONALD J TRUMP","REPUBLICAN",155,3467,7746,0.447585850761683
"18190",2020,"OKLAHOMA","OK","MAJOR",40093,"DONALD J TRUMP","REPUBLICAN",621,3467,7746,0.447585850761683
"18191",2020,"OKLAHOMA","OK","MAJOR",40093,"DONALD J TRUMP","REPUBLICAN",2308,3467,7746,0.447585850761683
"18192",2020,"OKLAHOMA","OK","MARSHALL",40095,"JOSEPH R BIDEN JR","DEMOCRAT",184,6064,15340,0.395306388526728
"18193",2020,"OKLAHOMA","OK","MARSHALL",40095,"JOSEPH R BIDEN JR","DEMOCRAT",202,6064,15340,0.395306388526728
"18194",2020,"OKLAHOMA","OK","MARSHALL",40095,"JOSEPH R BIDEN JR","DEMOCRAT",714,6064,15340,0.395306388526728
"18195",2020,"OKLAHOMA","OK","MARSHALL",40095,"JO JORGENSEN","LIBERTARIAN",5,6064,15340,0.395306388526728
"18196",2020,"OKLAHOMA","OK","MARSHALL",40095,"JO JORGENSEN","LIBERTARIAN",3,6064,15340,0.395306388526728
"18197",2020,"OKLAHOMA","OK","MARSHALL",40095,"JO JORGENSEN","LIBERTARIAN",42,6064,15340,0.395306388526728
"18198",2020,"OKLAHOMA","OK","MARSHALL",40095,"OTHER","OTHER",3,6064,15340,0.395306388526728
"18199",2020,"OKLAHOMA","OK","MARSHALL",40095,"OTHER","OTHER",1,6064,15340,0.395306388526728
"18200",2020,"OKLAHOMA","OK","MARSHALL",40095,"OTHER","OTHER",19,6064,15340,0.395306388526728
"18201",2020,"OKLAHOMA","OK","MARSHALL",40095,"DONALD J TRUMP","REPUBLICAN",257,6064,15340,0.395306388526728
"18202",2020,"OKLAHOMA","OK","MARSHALL",40095,"DONALD J TRUMP","REPUBLICAN",910,6064,15340,0.395306388526728
"18203",2020,"OKLAHOMA","OK","MARSHALL",40095,"DONALD J TRUMP","REPUBLICAN",3724,6064,15340,0.395306388526728
"18204",2020,"OKLAHOMA","OK","MAYES",40097,"JOSEPH R BIDEN JR","DEMOCRAT",605,16626,39059,0.425663739471057
"18205",2020,"OKLAHOMA","OK","MAYES",40097,"JOSEPH R BIDEN JR","DEMOCRAT",510,16626,39059,0.425663739471057
"18206",2020,"OKLAHOMA","OK","MAYES",40097,"JOSEPH R BIDEN JR","DEMOCRAT",2466,16626,39059,0.425663739471057
"18207",2020,"OKLAHOMA","OK","MAYES",40097,"JO JORGENSEN","LIBERTARIAN",14,16626,39059,0.425663739471057
"18208",2020,"OKLAHOMA","OK","MAYES",40097,"JO JORGENSEN","LIBERTARIAN",11,16626,39059,0.425663739471057
"18209",2020,"OKLAHOMA","OK","MAYES",40097,"JO JORGENSEN","LIBERTARIAN",172,16626,39059,0.425663739471057
"18210",2020,"OKLAHOMA","OK","MAYES",40097,"OTHER","OTHER",11,16626,39059,0.425663739471057
"18211",2020,"OKLAHOMA","OK","MAYES",40097,"OTHER","OTHER",5,16626,39059,0.425663739471057
"18212",2020,"OKLAHOMA","OK","MAYES",40097,"OTHER","OTHER",83,16626,39059,0.425663739471057
"18213",2020,"OKLAHOMA","OK","MAYES",40097,"DONALD J TRUMP","REPUBLICAN",610,16626,39059,0.425663739471057
"18214",2020,"OKLAHOMA","OK","MAYES",40097,"DONALD J TRUMP","REPUBLICAN",1240,16626,39059,0.425663739471057
"18215",2020,"OKLAHOMA","OK","MAYES",40097,"DONALD J TRUMP","REPUBLICAN",10899,16626,39059,0.425663739471057
"18216",2020,"OKLAHOMA","OK","MURRAY",40099,"JOSEPH R BIDEN JR","DEMOCRAT",200,5894,13876,0.424762179302393
"18217",2020,"OKLAHOMA","OK","MURRAY",40099,"JOSEPH R BIDEN JR","DEMOCRAT",365,5894,13876,0.424762179302393
"18218",2020,"OKLAHOMA","OK","MURRAY",40099,"JOSEPH R BIDEN JR","DEMOCRAT",591,5894,13876,0.424762179302393
"18219",2020,"OKLAHOMA","OK","MURRAY",40099,"JO JORGENSEN","LIBERTARIAN",9,5894,13876,0.424762179302393
"18220",2020,"OKLAHOMA","OK","MURRAY",40099,"JO JORGENSEN","LIBERTARIAN",15,5894,13876,0.424762179302393
"18221",2020,"OKLAHOMA","OK","MURRAY",40099,"JO JORGENSEN","LIBERTARIAN",51,5894,13876,0.424762179302393
"18222",2020,"OKLAHOMA","OK","MURRAY",40099,"OTHER","OTHER",8,5894,13876,0.424762179302393
"18223",2020,"OKLAHOMA","OK","MURRAY",40099,"OTHER","OTHER",7,5894,13876,0.424762179302393
"18224",2020,"OKLAHOMA","OK","MURRAY",40099,"OTHER","OTHER",36,5894,13876,0.424762179302393
"18225",2020,"OKLAHOMA","OK","MURRAY",40099,"DONALD J TRUMP","REPUBLICAN",238,5894,13876,0.424762179302393
"18226",2020,"OKLAHOMA","OK","MURRAY",40099,"DONALD J TRUMP","REPUBLICAN",1426,5894,13876,0.424762179302393
"18227",2020,"OKLAHOMA","OK","MURRAY",40099,"DONALD J TRUMP","REPUBLICAN",2948,5894,13876,0.424762179302393
"18228",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"JOSEPH R BIDEN JR","DEMOCRAT",1679,25081,66246,0.378603991184373
"18229",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"JOSEPH R BIDEN JR","DEMOCRAT",1663,25081,66246,0.378603991184373
"18230",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"JOSEPH R BIDEN JR","DEMOCRAT",4685,25081,66246,0.378603991184373
"18231",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"JO JORGENSEN","LIBERTARIAN",33,25081,66246,0.378603991184373
"18232",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"JO JORGENSEN","LIBERTARIAN",37,25081,66246,0.378603991184373
"18233",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"JO JORGENSEN","LIBERTARIAN",249,25081,66246,0.378603991184373
"18234",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"OTHER","OTHER",22,25081,66246,0.378603991184373
"18235",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"OTHER","OTHER",16,25081,66246,0.378603991184373
"18236",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"OTHER","OTHER",171,25081,66246,0.378603991184373
"18237",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"DONALD J TRUMP","REPUBLICAN",1245,25081,66246,0.378603991184373
"18238",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"DONALD J TRUMP","REPUBLICAN",2382,25081,66246,0.378603991184373
"18239",2020,"OKLAHOMA","OK","MUSKOGEE",40101,"DONALD J TRUMP","REPUBLICAN",12899,25081,66246,0.378603991184373
"18240",2020,"OKLAHOMA","OK","NOBLE",40103,"JOSEPH R BIDEN JR","DEMOCRAT",170,4938,10927,0.451908117507093
"18241",2020,"OKLAHOMA","OK","NOBLE",40103,"JOSEPH R BIDEN JR","DEMOCRAT",201,4938,10927,0.451908117507093
"18242",2020,"OKLAHOMA","OK","NOBLE",40103,"JOSEPH R BIDEN JR","DEMOCRAT",632,4938,10927,0.451908117507093
"18243",2020,"OKLAHOMA","OK","NOBLE",40103,"JO JORGENSEN","LIBERTARIAN",6,4938,10927,0.451908117507093
"18244",2020,"OKLAHOMA","OK","NOBLE",40103,"JO JORGENSEN","LIBERTARIAN",7,4938,10927,0.451908117507093
"18245",2020,"OKLAHOMA","OK","NOBLE",40103,"JO JORGENSEN","LIBERTARIAN",60,4938,10927,0.451908117507093
"18246",2020,"OKLAHOMA","OK","NOBLE",40103,"OTHER","OTHER",1,4938,10927,0.451908117507093
"18247",2020,"OKLAHOMA","OK","NOBLE",40103,"OTHER","OTHER",10,4938,10927,0.451908117507093
"18248",2020,"OKLAHOMA","OK","NOBLE",40103,"OTHER","OTHER",30,4938,10927,0.451908117507093
"18249",2020,"OKLAHOMA","OK","NOBLE",40103,"DONALD J TRUMP","REPUBLICAN",195,4938,10927,0.451908117507093
"18250",2020,"OKLAHOMA","OK","NOBLE",40103,"DONALD J TRUMP","REPUBLICAN",759,4938,10927,0.451908117507093
"18251",2020,"OKLAHOMA","OK","NOBLE",40103,"DONALD J TRUMP","REPUBLICAN",2867,4938,10927,0.451908117507093
"18252",2020,"OKLAHOMA","OK","NOWATA",40105,"JOSEPH R BIDEN JR","DEMOCRAT",79,4391,9320,0.471137339055794
"18253",2020,"OKLAHOMA","OK","NOWATA",40105,"JOSEPH R BIDEN JR","DEMOCRAT",168,4391,9320,0.471137339055794
"18254",2020,"OKLAHOMA","OK","NOWATA",40105,"JOSEPH R BIDEN JR","DEMOCRAT",465,4391,9320,0.471137339055794
"18255",2020,"OKLAHOMA","OK","NOWATA",40105,"JO JORGENSEN","LIBERTARIAN",2,4391,9320,0.471137339055794
"18256",2020,"OKLAHOMA","OK","NOWATA",40105,"JO JORGENSEN","LIBERTARIAN",8,4391,9320,0.471137339055794
"18257",2020,"OKLAHOMA","OK","NOWATA",40105,"JO JORGENSEN","LIBERTARIAN",44,4391,9320,0.471137339055794
"18258",2020,"OKLAHOMA","OK","NOWATA",40105,"OTHER","OTHER",2,4391,9320,0.471137339055794
"18259",2020,"OKLAHOMA","OK","NOWATA",40105,"OTHER","OTHER",2,4391,9320,0.471137339055794
"18260",2020,"OKLAHOMA","OK","NOWATA",40105,"OTHER","OTHER",11,4391,9320,0.471137339055794
"18261",2020,"OKLAHOMA","OK","NOWATA",40105,"DONALD J TRUMP","REPUBLICAN",155,4391,9320,0.471137339055794
"18262",2020,"OKLAHOMA","OK","NOWATA",40105,"DONALD J TRUMP","REPUBLICAN",720,4391,9320,0.471137339055794
"18263",2020,"OKLAHOMA","OK","NOWATA",40105,"DONALD J TRUMP","REPUBLICAN",2735,4391,9320,0.471137339055794
"18264",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"JOSEPH R BIDEN JR","DEMOCRAT",147,4038,11268,0.358359957401491
"18265",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"JOSEPH R BIDEN JR","DEMOCRAT",163,4038,11268,0.358359957401491
"18266",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"JOSEPH R BIDEN JR","DEMOCRAT",586,4038,11268,0.358359957401491
"18267",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"JO JORGENSEN","LIBERTARIAN",7,4038,11268,0.358359957401491
"18268",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"JO JORGENSEN","LIBERTARIAN",6,4038,11268,0.358359957401491
"18269",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"JO JORGENSEN","LIBERTARIAN",36,4038,11268,0.358359957401491
"18270",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"OTHER","OTHER",5,4038,11268,0.358359957401491
"18271",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"OTHER","OTHER",2,4038,11268,0.358359957401491
"18272",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"OTHER","OTHER",28,4038,11268,0.358359957401491
"18273",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"DONALD J TRUMP","REPUBLICAN",149,4038,11268,0.358359957401491
"18274",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"DONALD J TRUMP","REPUBLICAN",461,4038,11268,0.358359957401491
"18275",2020,"OKLAHOMA","OK","OKFUSKEE",40107,"DONALD J TRUMP","REPUBLICAN",2448,4038,11268,0.358359957401491
"18276",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"JOSEPH R BIDEN JR","DEMOCRAT",55118,294740,798241,0.369236859544924
"18277",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"JOSEPH R BIDEN JR","DEMOCRAT",9860,294740,798241,0.369236859544924
"18278",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"JOSEPH R BIDEN JR","DEMOCRAT",76746,294740,798241,0.369236859544924
"18279",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"JO JORGENSEN","LIBERTARIAN",1400,294740,798241,0.369236859544924
"18280",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"JO JORGENSEN","LIBERTARIAN",158,294740,798241,0.369236859544924
"18281",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"JO JORGENSEN","LIBERTARIAN",3714,294740,798241,0.369236859544924
"18282",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"OTHER","OTHER",675,294740,798241,0.369236859544924
"18283",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"OTHER","OTHER",57,294740,798241,0.369236859544924
"18284",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"OTHER","OTHER",1962,294740,798241,0.369236859544924
"18285",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"DONALD J TRUMP","REPUBLICAN",29408,294740,798241,0.369236859544924
"18286",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"DONALD J TRUMP","REPUBLICAN",6024,294740,798241,0.369236859544924
"18287",2020,"OKLAHOMA","OK","OKLAHOMA",40109,"DONALD J TRUMP","REPUBLICAN",109618,294740,798241,0.369236859544924
"18288",2020,"OKLAHOMA","OK","OKMULGEE",40111,"JOSEPH R BIDEN JR","DEMOCRAT",718,14313,36693,0.390074401111929
"18289",2020,"OKLAHOMA","OK","OKMULGEE",40111,"JOSEPH R BIDEN JR","DEMOCRAT",812,14313,36693,0.390074401111929
"18290",2020,"OKLAHOMA","OK","OKMULGEE",40111,"JOSEPH R BIDEN JR","DEMOCRAT",2827,14313,36693,0.390074401111929
"18291",2020,"OKLAHOMA","OK","OKMULGEE",40111,"JO JORGENSEN","LIBERTARIAN",20,14313,36693,0.390074401111929
"18292",2020,"OKLAHOMA","OK","OKMULGEE",40111,"JO JORGENSEN","LIBERTARIAN",20,14313,36693,0.390074401111929
"18293",2020,"OKLAHOMA","OK","OKMULGEE",40111,"JO JORGENSEN","LIBERTARIAN",141,14313,36693,0.390074401111929
"18294",2020,"OKLAHOMA","OK","OKMULGEE",40111,"OTHER","OTHER",14,14313,36693,0.390074401111929
"18295",2020,"OKLAHOMA","OK","OKMULGEE",40111,"OTHER","OTHER",10,14313,36693,0.390074401111929
"18296",2020,"OKLAHOMA","OK","OKMULGEE",40111,"OTHER","OTHER",83,14313,36693,0.390074401111929
"18297",2020,"OKLAHOMA","OK","OKMULGEE",40111,"DONALD J TRUMP","REPUBLICAN",565,14313,36693,0.390074401111929
"18298",2020,"OKLAHOMA","OK","OKMULGEE",40111,"DONALD J TRUMP","REPUBLICAN",1306,14313,36693,0.390074401111929
"18299",2020,"OKLAHOMA","OK","OKMULGEE",40111,"DONALD J TRUMP","REPUBLICAN",7797,14313,36693,0.390074401111929
"18300",2020,"OKLAHOMA","OK","OSAGE",40113,"JOSEPH R BIDEN JR","DEMOCRAT",1795,20538,45787,0.44855526677878
"18301",2020,"OKLAHOMA","OK","OSAGE",40113,"JOSEPH R BIDEN JR","DEMOCRAT",978,20538,45787,0.44855526677878
"18302",2020,"OKLAHOMA","OK","OSAGE",40113,"JOSEPH R BIDEN JR","DEMOCRAT",3229,20538,45787,0.44855526677878
"18303",2020,"OKLAHOMA","OK","OSAGE",40113,"JO JORGENSEN","LIBERTARIAN",44,20538,45787,0.44855526677878
"18304",2020,"OKLAHOMA","OK","OSAGE",40113,"JO JORGENSEN","LIBERTARIAN",34,20538,45787,0.44855526677878
"18305",2020,"OKLAHOMA","OK","OSAGE",40113,"JO JORGENSEN","LIBERTARIAN",179,20538,45787,0.44855526677878
"18306",2020,"OKLAHOMA","OK","OSAGE",40113,"OTHER","OTHER",12,20538,45787,0.44855526677878
"18307",2020,"OKLAHOMA","OK","OSAGE",40113,"OTHER","OTHER",13,20538,45787,0.44855526677878
"18308",2020,"OKLAHOMA","OK","OSAGE",40113,"OTHER","OTHER",133,20538,45787,0.44855526677878
"18309",2020,"OKLAHOMA","OK","OSAGE",40113,"DONALD J TRUMP","REPUBLICAN",1065,20538,45787,0.44855526677878
"18310",2020,"OKLAHOMA","OK","OSAGE",40113,"DONALD J TRUMP","REPUBLICAN",2528,20538,45787,0.44855526677878
"18311",2020,"OKLAHOMA","OK","OSAGE",40113,"DONALD J TRUMP","REPUBLICAN",10528,20538,45787,0.44855526677878
"18312",2020,"OKLAHOMA","OK","OTTAWA",40115,"JOSEPH R BIDEN JR","DEMOCRAT",522,11438,30222,0.378466018132486
"18313",2020,"OKLAHOMA","OK","OTTAWA",40115,"JOSEPH R BIDEN JR","DEMOCRAT",538,11438,30222,0.378466018132486
"18314",2020,"OKLAHOMA","OK","OTTAWA",40115,"JOSEPH R BIDEN JR","DEMOCRAT",1626,11438,30222,0.378466018132486
"18315",2020,"OKLAHOMA","OK","OTTAWA",40115,"JO JORGENSEN","LIBERTARIAN",11,11438,30222,0.378466018132486
"18316",2020,"OKLAHOMA","OK","OTTAWA",40115,"JO JORGENSEN","LIBERTARIAN",8,11438,30222,0.378466018132486
"18317",2020,"OKLAHOMA","OK","OTTAWA",40115,"JO JORGENSEN","LIBERTARIAN",115,11438,30222,0.378466018132486
"18318",2020,"OKLAHOMA","OK","OTTAWA",40115,"OTHER","OTHER",8,11438,30222,0.378466018132486
"18319",2020,"OKLAHOMA","OK","OTTAWA",40115,"OTHER","OTHER",4,11438,30222,0.378466018132486
"18320",2020,"OKLAHOMA","OK","OTTAWA",40115,"OTHER","OTHER",61,11438,30222,0.378466018132486
"18321",2020,"OKLAHOMA","OK","OTTAWA",40115,"DONALD J TRUMP","REPUBLICAN",466,11438,30222,0.378466018132486
"18322",2020,"OKLAHOMA","OK","OTTAWA",40115,"DONALD J TRUMP","REPUBLICAN",1195,11438,30222,0.378466018132486
"18323",2020,"OKLAHOMA","OK","OTTAWA",40115,"DONALD J TRUMP","REPUBLICAN",6884,11438,30222,0.378466018132486
"18324",2020,"OKLAHOMA","OK","PAWNEE",40117,"JOSEPH R BIDEN JR","DEMOCRAT",290,6786,15557,0.436202352638684
"18325",2020,"OKLAHOMA","OK","PAWNEE",40117,"JOSEPH R BIDEN JR","DEMOCRAT",170,6786,15557,0.436202352638684
"18326",2020,"OKLAHOMA","OK","PAWNEE",40117,"JOSEPH R BIDEN JR","DEMOCRAT",903,6786,15557,0.436202352638684
"18327",2020,"OKLAHOMA","OK","PAWNEE",40117,"JO JORGENSEN","LIBERTARIAN",10,6786,15557,0.436202352638684
"18328",2020,"OKLAHOMA","OK","PAWNEE",40117,"JO JORGENSEN","LIBERTARIAN",10,6786,15557,0.436202352638684
"18329",2020,"OKLAHOMA","OK","PAWNEE",40117,"JO JORGENSEN","LIBERTARIAN",83,6786,15557,0.436202352638684
"18330",2020,"OKLAHOMA","OK","PAWNEE",40117,"OTHER","OTHER",5,6786,15557,0.436202352638684
"18331",2020,"OKLAHOMA","OK","PAWNEE",40117,"OTHER","OTHER",2,6786,15557,0.436202352638684
"18332",2020,"OKLAHOMA","OK","PAWNEE",40117,"OTHER","OTHER",46,6786,15557,0.436202352638684
"18333",2020,"OKLAHOMA","OK","PAWNEE",40117,"DONALD J TRUMP","REPUBLICAN",286,6786,15557,0.436202352638684
"18334",2020,"OKLAHOMA","OK","PAWNEE",40117,"DONALD J TRUMP","REPUBLICAN",590,6786,15557,0.436202352638684
"18335",2020,"OKLAHOMA","OK","PAWNEE",40117,"DONALD J TRUMP","REPUBLICAN",4391,6786,15557,0.436202352638684
"18336",2020,"OKLAHOMA","OK","PAYNE",40119,"JOSEPH R BIDEN JR","DEMOCRAT",3053,29643,81648,0.363058495002939
"18337",2020,"OKLAHOMA","OK","PAYNE",40119,"JOSEPH R BIDEN JR","DEMOCRAT",2180,29643,81648,0.363058495002939
"18338",2020,"OKLAHOMA","OK","PAYNE",40119,"JOSEPH R BIDEN JR","DEMOCRAT",5671,29643,81648,0.363058495002939
"18339",2020,"OKLAHOMA","OK","PAYNE",40119,"JO JORGENSEN","LIBERTARIAN",113,29643,81648,0.363058495002939
"18340",2020,"OKLAHOMA","OK","PAYNE",40119,"JO JORGENSEN","LIBERTARIAN",68,29643,81648,0.363058495002939
"18341",2020,"OKLAHOMA","OK","PAYNE",40119,"JO JORGENSEN","LIBERTARIAN",492,29643,81648,0.363058495002939
"18342",2020,"OKLAHOMA","OK","PAYNE",40119,"OTHER","OTHER",27,29643,81648,0.363058495002939
"18343",2020,"OKLAHOMA","OK","PAYNE",40119,"OTHER","OTHER",29,29643,81648,0.363058495002939
"18344",2020,"OKLAHOMA","OK","PAYNE",40119,"OTHER","OTHER",197,29643,81648,0.363058495002939
"18345",2020,"OKLAHOMA","OK","PAYNE",40119,"DONALD J TRUMP","REPUBLICAN",1498,29643,81648,0.363058495002939
"18346",2020,"OKLAHOMA","OK","PAYNE",40119,"DONALD J TRUMP","REPUBLICAN",2025,29643,81648,0.363058495002939
"18347",2020,"OKLAHOMA","OK","PAYNE",40119,"DONALD J TRUMP","REPUBLICAN",14290,29643,81648,0.363058495002939
"18348",2020,"OKLAHOMA","OK","PITTSBURG",40121,"JOSEPH R BIDEN JR","DEMOCRAT",592,17924,43788,0.40933589111172
"18349",2020,"OKLAHOMA","OK","PITTSBURG",40121,"JOSEPH R BIDEN JR","DEMOCRAT",603,17924,43788,0.40933589111172
"18350",2020,"OKLAHOMA","OK","PITTSBURG",40121,"JOSEPH R BIDEN JR","DEMOCRAT",2573,17924,43788,0.40933589111172
"18351",2020,"OKLAHOMA","OK","PITTSBURG",40121,"JO JORGENSEN","LIBERTARIAN",20,17924,43788,0.40933589111172
"18352",2020,"OKLAHOMA","OK","PITTSBURG",40121,"JO JORGENSEN","LIBERTARIAN",13,17924,43788,0.40933589111172
"18353",2020,"OKLAHOMA","OK","PITTSBURG",40121,"JO JORGENSEN","LIBERTARIAN",165,17924,43788,0.40933589111172
"18354",2020,"OKLAHOMA","OK","PITTSBURG",40121,"OTHER","OTHER",9,17924,43788,0.40933589111172
"18355",2020,"OKLAHOMA","OK","PITTSBURG",40121,"OTHER","OTHER",4,17924,43788,0.40933589111172
"18356",2020,"OKLAHOMA","OK","PITTSBURG",40121,"OTHER","OTHER",94,17924,43788,0.40933589111172
"18357",2020,"OKLAHOMA","OK","PITTSBURG",40121,"DONALD J TRUMP","REPUBLICAN",585,17924,43788,0.40933589111172
"18358",2020,"OKLAHOMA","OK","PITTSBURG",40121,"DONALD J TRUMP","REPUBLICAN",1441,17924,43788,0.40933589111172
"18359",2020,"OKLAHOMA","OK","PITTSBURG",40121,"DONALD J TRUMP","REPUBLICAN",11825,17924,43788,0.40933589111172
"18360",2020,"OKLAHOMA","OK","PONTOTOC",40123,"JOSEPH R BIDEN JR","DEMOCRAT",899,15320,38095,0.402152513453209
"18361",2020,"OKLAHOMA","OK","PONTOTOC",40123,"JOSEPH R BIDEN JR","DEMOCRAT",1005,15320,38095,0.402152513453209
"18362",2020,"OKLAHOMA","OK","PONTOTOC",40123,"JOSEPH R BIDEN JR","DEMOCRAT",2213,15320,38095,0.402152513453209
"18363",2020,"OKLAHOMA","OK","PONTOTOC",40123,"JO JORGENSEN","LIBERTARIAN",28,15320,38095,0.402152513453209
"18364",2020,"OKLAHOMA","OK","PONTOTOC",40123,"JO JORGENSEN","LIBERTARIAN",36,15320,38095,0.402152513453209
"18365",2020,"OKLAHOMA","OK","PONTOTOC",40123,"JO JORGENSEN","LIBERTARIAN",197,15320,38095,0.402152513453209
"18366",2020,"OKLAHOMA","OK","PONTOTOC",40123,"OTHER","OTHER",22,15320,38095,0.402152513453209
